date,campaign_id,campaign_name,channel,region,device,impressions,clicks,visits,unique_visitors,pageviews,bounce_rate,avg_page_load_time_ms,step1_landing,step2_product_view,step3_add_to_cart,step4_checkout_start,step5_purchase,conversions,revenue,spend,roas,anomaly_flag,anomaly_type
2025-02-26,C09,Campaign 9,Search,APAC,iOS,6881,249,240,222,700,0.28529523640480425,1637.5265400771768,240,161,86,43,34,34,3233.2915038031974,108.92724379477772,29.68303788072356,0,
2025-02-26,C09,Campaign 9,Search,US,Android,7495,425,406,384,498,0.31787049238150555,1072.4741665606678,406,292,199,103,74,74,8802.428331881636,378.9140476293004,23.23067299023244,0,
2025-02-26,C09,Campaign 9,Search,UK,Android,7217,413,428,379,879,0.43450798289080517,1829.134655670993,428,285,154,77,68,68,3434.461804349805,644.9812874929978,5.324901467605897,0,
2025-02-26,C09,Campaign 9,Search,EU,Android,8255,287,282,245,711,0.3061563494589407,2329.8563969175207,282,210,110,86,71,71,7311.748173243195,396.3579803895416,18.447334316461074,0,
2025-02-26,C09,Campaign 9,Search,APAC,Android,5702,259,263,216,369,0.3982206827395647,1722.6991001272104,263,177,68,57,46,46,2415.4312826910345,404.63959138523006,5.969339961080243,0,
2025-02-26,C09,Campaign 9,Search,US,Desktop,6863,456,492,403,802,0.3903247731093288,944.8394016813767,492,385,130,88,74,74,2916.71616937784,634.1560000758698,4.599366983879182,0,
2025-02-26,C09,Campaign 9,Search,UK,Desktop,4331,303,309,276,842,0.18452856709213333,1993.2565414911737,309,221,104,60,45,45,3914.7129891422205,118.81828448678053,32.9470586623203,0,
2025-02-26,C09,Campaign 9,Search,EU,Desktop,4600,81,85,84,183,0.46238566903254924,1835.3657710448535,85,58,19,13,12,12,1331.9832671391298,101.13126990551102,13.170834978969696,0,
2025-02-26,C09,Campaign 9,Search,APAC,Desktop,3951,178,168,138,401,0.3281314964897643,1407.1669001930825,168,91,32,19,12,12,293.0851390142939,124.63111071321056,2.3516210145050698,0,
2025-02-26,C09,Campaign 9,Social,US,iOS,7321,438,426,384,1135,0.32876938937362715,2279.2174640661733,426,228,68,49,44,44,2705.0679553059804,563.5201131009666,4.80030418154979,0,
2025-02-26,C09,Campaign 9,Social,UK,iOS,5422,63,68,58,82,0.50822125200041,1941.13487750297,68,46,17,14,11,11,733.8217543286759,113.1457929855499,6.485630043906218,0,
2025-02-26,C09,Campaign 9,Social,EU,iOS,5338,303,305,303,703,0.3982761252600607,1665.4223628028524,305,160,56,33,31,31,1512.3409033272706,227.7713009823784,6.639734228168954,0,
2025-02-26,C09,Campaign 9,Social,APAC,iOS,4060,44,48,42,89,0.30100455558683004,2086.370806467452,48,28,18,12,7,7,237.67076545093022,55.21058512613252,4.304804321634237,0,
2025-02-26,C09,Campaign 9,Social,US,Android,7172,378,401,372,1007,0.4868805136560962,1844.3932660227824,401,250,92,49,44,44,2188.6154201969366,411.07827005145884,5.324084437552404,0,
2025-02-26,C09,Campaign 9,Social,UK,Android,5396,345,312,296,487,0.35699446054392314,2246.7250470382523,312,169,54,48,33,33,2526.876474875747,137.81061861438894,18.33586192618624,0,
2025-02-26,C09,Campaign 9,Social,EU,Android,5769,413,385,359,682,0.2840250947946167,2051.5936441987396,385,265,177,146,126,126,7765.156726265741,628.683151389237,12.351463068648542,0,
2025-02-26,C09,Campaign 9,Social,APAC,Android,4159,138,148,127,406,0.4156447438443208,1288.8230244969247,148,92,50,37,24,24,1021.4051564857696,53.21643847554292,19.19341439873291,0,
2025-02-26,C09,Campaign 9,Social,US,Desktop,4903,253,237,203,657,0.3606353704829565,1591.5335751315777,237,144,98,78,56,56,3426.306316269519,500.6230790213709,6.844083822438507,0,
2025-02-26,C09,Campaign 9,Social,UK,Desktop,3773,108,117,106,218,0.2676346578922477,2196.3334482775226,117,92,31,18,16,16,877.939146210466,212.16860455416457,4.137931472261424,0,
2025-02-26,C09,Campaign 9,Social,EU,Desktop,5180,252,245,222,583,0.4878162804322824,2415.147111853942,245,167,53,41,36,36,969.5505037875887,456.25635788133576,2.1250125878569164,0,
2025-02-26,C09,Campaign 9,Social,APAC,Desktop,3896,75,80,75,152,0.4098647001854572,2013.0207051455236,80,44,26,13,9,9,904.7158447724285,107.76667087000692,8.395135875207076,0,
2025-02-26,C09,Campaign 9,Display,US,iOS,4701,56,55,50,119,0.18770716805739512,1852.395567333207,55,31,21,12,10,10,562.9266965409113,37.07710815068104,15.182594452975732,0,
2025-02-26,C09,Campaign 9,Display,UK,iOS,3622,58,60,48,138,0.31240414995083127,1350.8341521860043,60,44,21,14,10,10,498.4506874904602,101.21053711772271,4.924889262376791,0,
2025-02-26,C09,Campaign 9,Display,EU,iOS,5541,203,184,151,436,0.4857096626022145,1379.2184914596635,184,144,74,44,27,27,2579.581108033985,73.10777813379731,35.284632824061426,0,
2025-02-26,C09,Campaign 9,Display,APAC,iOS,4272,213,195,189,355,0.5289037024363582,2091.570466471795,195,124,74,47,39,39,3753.079030480959,336.9443195670597,11.138573385962689,0,
2025-02-26,C09,Campaign 9,Display,US,Android,4463,191,199,173,472,0.3031725794439943,2076.5959391542747,199,132,91,56,40,40,3463.669053839132,336.83372786842847,10.283023246389641,0,
2025-02-26,C09,Campaign 9,Display,UK,Android,3868,229,237,223,499,0.2259726466124765,1702.8389288412286,237,179,106,61,39,39,904.8512406878841,256.47355996265605,3.5280488203916045,0,
2025-02-26,C09,Campaign 9,Display,EU,Android,4398,68,69,63,153,0.2699845707233975,1755.0359562137767,69,53,16,8,6,6,147.52367995465963,34.704649457381905,4.2508333108456275,0,
2025-02-26,C09,Campaign 9,Display,APAC,Android,2667,100,90,73,143,0.41412681175306043,1994.3562596848512,90,55,24,14,9,9,489.114920416631,70.28297171524001,6.959223670825125,0,
2025-02-26,C09,Campaign 9,Display,US,Desktop,3209,248,252,206,587,0.3969570147758029,2143.3895531504304,252,142,49,31,22,22,1037.6153007210546,416.5823109534377,2.4907809895870283,0,
2025-02-26,C09,Campaign 9,Display,UK,Desktop,2991,80,79,63,223,0.3643556099761355,2372.1085175599665,79,42,15,11,9,9,639.9794804996944,153.75316573432943,4.162382461805807,0,
2025-02-26,C09,Campaign 9,Display,EU,Desktop,3241,208,208,171,451,0.2593065173205845,1306.9686079698408,208,142,51,27,18,18,448.07741594558587,117.46437146287178,3.8145814800295805,0,
2025-02-26,C09,Campaign 9,Display,APAC,Desktop,2061,28,26,22,57,0.3174655995714535,1233.9450256285077,26,15,8,4,2,2,222.0577361405896,11.889723863574478,18.676441832336305,0,
2025-02-26,C10,Campaign 10,Search,US,iOS,20205,1017,1021,906,2925,0.2548236846953513,1415.18843553153,1021,754,476,256,207,207,9012.784872934288,1870.2232637043996,4.819095691860036,0,
2025-02-26,C10,Campaign 10,Search,UK,iOS,17943,741,725,677,872,0.46450793555501013,2003.521765188944,725,410,159,91,65,65,7410.77070799259,584.6777635962088,12.674965886184497,0,
2025-02-26,C10,Campaign 10,Search,EU,iOS,18129,424,392,344,1014,0.4285258992678034,853.7342779086481,392,250,78,64,56,56,1739.4094016372435,756.1979754589371,2.300203727180828,0,
2025-02-26,C10,Campaign 10,Search,APAC,iOS,19155,1400,1276,1141,2670,0.3491711650347249,2238.2743866215883,1276,962,480,403,251,251,5261.807748634199,2317.9480848861776,2.2700282991422474,0,
2025-02-26,C10,Campaign 10,Search,US,Android,18844,1121,1172,1026,2966,0.23923212251470288,2330.310367167596,1172,792,476,374,337,337,12169.653640538294,770.4603686923656,15.795301270580307,0,
2025-02-26,C10,Campaign 10,Search,UK,Android,18199,692,657,642,1247,0.24769374416595852,1059.6975256482247,657,463,217,128,86,86,8822.687629689257,678.9574321181544,12.994463588335687,0,
2025-02-26,C10,Campaign 10,Search,EU,Android,17640,1311,1381,1345,3913,0.46362254391002183,2499.4199333605816,1381,839,526,373,243,243,13661.377621519818,2252.7785032886713,6.064234722400157,0,
2025-02-26,C10,Campaign 10,Search,APAC,Android,17135,475,491,401,924,0.32273409290752386,1464.5007789562605,491,263,86,62,46,46,3265.063787523287,874.8191780502241,3.732272759269387,0,
2025-02-26,C10,Campaign 10,Search,US,Desktop,19576,1385,1506,1497,3671,0.3166219581737018,2114.807528440285,1506,943,489,417,364,364,22366.522473706398,633.7477406334386,35.29246897409178,0,
2025-02-26,C10,Campaign 10,Search,UK,Desktop,11853,989,917,747,2094,0.3574794104558106,1674.158215327121,917,513,276,155,102,102,2458.1599959775904,1557.7749983390597,1.577994253726337,0,
2025-02-26,C10,Campaign 10,Search,EU,Desktop,14614,672,722,641,897,0.2816513085410328,1951.2254120162986,722,426,139,99,79,79,5822.503486386545,261.4051514586125,22.273866654492476,0,
2025-02-26,C10,Campaign 10,Search,APAC,Desktop,9374,350,361,304,847,0.3823766537756211,2835.3681069602544,361,259,133,72,49,49,5402.508040575861,176.48857074508444,30.61109293235257,0,
2025-02-26,C10,Campaign 10,Social,US,iOS,16816,671,661,537,1301,0.252901479251369,1778.908912640171,661,488,328,168,126,126,9873.240234380615,720.8677543948484,13.696326648247666,0,
2025-02-26,C10,Campaign 10,Social,UK,iOS,17334,904,941,761,2540,0.4797549757841102,1890.3488056484248,941,698,280,245,194,194,19553.238070868643,1745.4646024197934,11.202311432590133,0,
2025-02-26,C10,Campaign 10,Social,EU,iOS,19807,517,476,383,1343,0.3774555399582142,1514.6523194831987,476,264,170,108,95,95,11173.260005587412,401.3778707490048,27.837259649459924,0,
2025-02-26,C10,Campaign 10,Social,APAC,iOS,11011,808,765,675,2127,0.44965935738523094,2555.9655336860064,765,388,166,142,127,127,9928.027570364422,422.42772229741934,23.502310682570165,0,
2025-02-26,C10,Campaign 10,Social,US,Android,19470,1028,974,879,2044,0.2890813461076855,1375.7953955573948,974,767,246,206,175,175,4750.364371846935,1128.7797454394015,4.2084068136762625,0,
2025-02-26,C10,Campaign 10,Social,UK,Android,12726,544,514,488,691,0.33528587195384785,1449.1550113977778,514,380,225,168,121,121,8829.343204413604,742.3717578329231,11.89342551255933,0,
2025-02-26,C10,Campaign 10,Social,EU,Android,12724,292,320,301,951,0.2888140490657442,1540.4067380426338,320,231,142,117,110,110,4245.6812270029895,544.0348437664195,7.804061220802736,0,
2025-02-26,C10,Campaign 10,Social,APAC,Android,11588,616,663,595,1200,0.32719642448212105,1887.06086085042,663,359,212,148,101,101,9865.799589177814,462.67256225369334,21.32350261083384,0,
2025-02-26,C10,Campaign 10,Social,US,Desktop,14224,951,951,783,2177,0.21987857623370435,1925.7738670356855,951,746,494,413,332,332,26620.205896240273,539.639570983996,49.329603178840536,0,
2025-02-26,C10,Campaign 10,Social,UK,Desktop,12419,949,856,833,1465,0.4451234532279794,2227.1857212717505,856,457,170,102,85,85,9864.888485166062,1206.521534463492,8.176305356665447,0,
2025-02-26,C10,Campaign 10,Social,EU,Desktop,10794,169,167,156,318,0.4458723861867979,1527.6995117639628,167,119,57,47,37,37,2258.2596625600213,324.36341104689456,6.962128235337664,0,
2025-02-26,C10,Campaign 10,Social,APAC,Desktop,8170,222,203,201,452,0.2645539822909991,1421.4342359762713,203,144,96,58,46,46,1612.3047197776175,258.0225348233299,6.248697311967637,0,
2025-02-26,C10,Campaign 10,Display,US,iOS,11304,464,494,455,1244,0.34759356692144167,1221.0913551089632,494,315,170,115,80,80,5707.840272609081,282.93462195638915,20.17370738561954,0,
2025-02-26,C10,Campaign 10,Display,UK,iOS,13143,1100,1104,954,1784,0.41885417944412284,2115.7979615201825,1104,781,419,211,194,194,21911.292090115297,1572.7369078186123,13.931950080898325,0,
2025-02-26,C10,Campaign 10,Display,EU,iOS,14335,229,214,178,333,0.17146464803328357,1561.2073037181133,214,163,56,42,28,28,3068.898200206871,202.53924508260505,15.152116316791986,0,
2025-02-26,C10,Campaign 10,Display,APAC,iOS,11232,282,256,250,728,0.2947128991129102,1624.9240358846318,256,164,59,44,30,30,2775.0067004981593,229.20896432953256,12.106885560150022,0,
2025-02-26,C10,Campaign 10,Display,US,Android,10344,758,763,731,1459,0.3520583527017246,1470.9141347106086,763,467,140,82,75,75,1707.9801501212837,1411.6901097041432,1.2098832019721637,0,
2025-02-26,C10,Campaign 10,Display,UK,Android,10865,385,422,385,739,0.43851281065475645,2052.15791926533,422,292,88,55,35,35,3785.3423692799706,291.26274061978603,12.996315152514997,0,
2025-02-26,C10,Campaign 10,Display,EU,Android,10398,665,628,540,1638,0.21748928129860198,2176.0838600481557,628,489,222,123,86,86,2090.976317387898,855.0187446585246,2.4455327213007325,0,
2025-02-26,C10,Campaign 10,Display,APAC,Android,9531,354,345,321,912,0.3997013943294393,1715.4530417570575,345,248,113,85,71,71,8039.979092162519,495.4386593482361,16.228001066245707,0,
2025-02-26,C10,Campaign 10,Display,US,Desktop,10703,372,395,336,734,0.4147754168133058,1586.000026762148,395,207,66,43,40,40,2563.9872491822166,118.95253728357433,21.554708354558716,0,
2025-02-26,C10,Campaign 10,Display,UK,Desktop,7903,247,235,231,326,0.38847892133296075,2634.8122898739216,235,140,77,51,34,34,2771.105535044803,393.36683199147575,7.0445836041022725,0,
2025-02-26,C10,Campaign 10,Display,EU,Desktop,10494,587,623,586,897,0.272656969032993,1500.107537833927,623,331,124,102,91,91,4098.884438584429,395.5013545987666,10.363768394024133,0,
2025-02-26,C10,Campaign 10,Display,APAC,Desktop,6778,107,106,95,202,0.41942547446597744,1808.0530968396592,106,60,18,11,7,7,162.49177189359145,54.37039499560171,2.9886075300121733,0,
2025-02-27,C01,Campaign 1,Search,US,iOS,32075,1127,1033,858,2172,0.32410899240193786,2352.0420807984037,1033,634,247,163,127,127,12495.75939513449,1351.0916104195915,9.248639617600645,0,
2025-02-27,C01,Campaign 1,Search,UK,iOS,21261,904,850,731,2455,0.3494023292934802,893.3243454244996,850,567,368,203,132,132,12706.979031117944,1025.9622302038395,12.385425756456264,0,
2025-02-27,C01,Campaign 1,Search,EU,iOS,21176,836,877,752,1262,0.3420767833417387,2142.0206333452375,877,540,231,144,124,124,14021.690665188587,427.5783967096589,32.79326264631143,0,
2025-02-27,C01,Campaign 1,Search,APAC,iOS,16053,375,381,343,1016,0.4020678806891332,1390.3897289319443,381,238,139,88,75,75,4624.1579842049905,731.3702681563227,6.322594977591604,0,
2025-02-27,C01,Campaign 1,Search,US,Android,25249,2023,2067,1763,3813,0.30023890668228936,1633.7680907101785,2067,1198,487,248,149,149,3572.288654832804,1303.8110110502457,2.739882256367243,0,
2025-02-27,C01,Campaign 1,Search,UK,Android,20626,617,642,618,920,0.45283566326177094,1580.7096272803578,642,418,162,127,93,93,5728.208657189942,526.4356364593114,10.881118717031763,0,
2025-02-27,C01,Campaign 1,Search,EU,Android,22380,1145,1248,1081,2661,0.3203704629724251,1906.4156486037741,1248,823,433,300,194,194,10632.08117863004,2160.606971264577,4.920877012817936,0,
2025-02-27,C01,Campaign 1,Search,APAC,Android,15685,540,555,475,1079,0.42761723169093796,1893.1975023351497,555,335,143,101,62,62,5712.832321027985,856.0259709964312,6.67366705519242,0,
2025-02-27,C01,Campaign 1,Search,US,Desktop,16991,385,388,310,730,0.35295865864124515,1949.5105073824798,388,260,134,68,44,44,1228.628230250192,284.09594299812903,4.324694739686175,0,
2025-02-27,C01,Campaign 1,Search,UK,Desktop,16618,1239,1127,902,1940,0.34390879584444517,1577.5228164949347,1127,865,288,228,162,162,9330.227661206283,486.79241829194285,19.166748105782304,0,
2025-02-27,C01,Campaign 1,Search,EU,Desktop,16310,353,371,298,729,0.3234346122086567,2335.413551676398,371,240,86,72,63,63,3883.6652226690567,465.70211939046493,8.339376311519043,0,
2025-02-27,C01,Campaign 1,Search,APAC,Desktop,11632,278,255,222,526,0.4081771328855928,2016.680481029187,255,176,117,92,81,81,4546.490745592533,98.32538878715818,46.23923486775299,0,
2025-02-27,C01,Campaign 1,Social,US,iOS,18953,494,461,446,1370,0.4232338324255974,1894.293524508869,461,257,92,69,41,41,1301.9502787329345,946.7450400225614,1.3751857402938266,0,
2025-02-27,C01,Campaign 1,Social,UK,iOS,19607,1028,1018,980,1563,0.3678920268494617,1719.3812984820179,1018,590,272,169,134,134,9536.575406700274,1020.4848226357775,9.345141833730128,0,
2025-02-27,C01,Campaign 1,Social,EU,iOS,19527,892,957,888,2030,0.3777268402490862,1776.3106470005134,957,487,310,243,153,153,9298.012008346732,1470.8669085276297,6.321450264765455,0,
2025-02-27,C01,Campaign 1,Social,APAC,iOS,12750,439,407,343,946,0.31136073563645633,1767.567138294357,407,226,79,45,42,42,1268.412881782805,609.9272343700933,2.0796134527305825,0,
2025-02-27,C01,Campaign 1,Social,US,Android,20914,266,244,224,503,0.3151852101832121,2095.2324477484917,244,127,79,60,47,47,4688.674288140897,390.71203360942656,12.000332431091458,0,
2025-02-27,C01,Campaign 1,Social,UK,Android,15492,234,223,207,484,0.3836946790634265,1881.8729393303445,223,151,100,51,41,41,2594.000843372212,312.8927813128096,8.290382515341257,0,
2025-02-27,C01,Campaign 1,Social,EU,Android,16634,197,185,169,401,0.1695500639961206,1698.704182863501,185,119,73,46,34,34,1437.71202776708,346.1173224611781,4.153828584896496,0,
2025-02-27,C01,Campaign 1,Social,APAC,Android,12433,334,340,330,964,0.2938924237378056,1742.0215675901723,340,210,104,88,78,78,3570.931923049274,397.9959463013434,8.972282145671745,0,
2025-02-27,C01,Campaign 1,Social,US,Desktop,13871,546,509,475,730,0.4833959546473314,1399.2991989158245,509,298,99,59,39,39,2523.0636035691973,785.1544221578838,3.213461622791247,0,
2025-02-27,C01,Campaign 1,Social,UK,Desktop,9900,198,192,169,244,0.43966408666140533,1303.938829846491,192,114,54,47,44,44,2494.8301109287454,227.35883072843896,10.973095273825589,0,
2025-02-27,C01,Campaign 1,Social,EU,Desktop,13037,285,269,256,619,0.30610058888947567,2440.3864495545267,269,180,125,73,44,44,1193.49105064995,271.4181189168754,4.397241626361241,0,
2025-02-27,C01,Campaign 1,Social,APAC,Desktop,11221,389,372,351,1000,0.43667703116979917,1202.1763074345706,372,248,100,79,66,66,7167.148531173771,245.98742459194816,29.13623955802971,0,
2025-02-27,C01,Campaign 1,Display,US,iOS,18437,196,186,178,303,0.3155003702047722,1112.352724215862,186,147,81,47,39,39,4315.628724031462,67.04364005609084,64.3704417066387,0,
2025-02-27,C01,Campaign 1,Display,UK,iOS,12035,687,686,625,1873,0.3921368880982995,1470.3439067874176,686,536,244,157,136,136,16219.570331816934,733.105775730355,22.12446125616487,0,
2025-02-27,C01,Campaign 1,Display,EU,iOS,14465,1009,1108,1102,2410,0.4048842741810918,1151.410505862952,1108,856,300,214,150,150,10320.922287173253,1229.2515258405804,8.396102888801096,0,
2025-02-27,C01,Campaign 1,Display,APAC,iOS,10595,598,655,538,1765,0.4586679944179638,1193.012247717159,655,330,147,79,70,70,4984.539802406945,1036.1206674921516,4.8107715238145285,0,
2025-02-27,C01,Campaign 1,Display,US,Android,15303,698,665,583,1673,0.3061677158717826,1902.447293481935,665,455,182,103,74,74,7964.355464796656,787.7216751428931,10.110621195426567,0,
2025-02-27,C01,Campaign 1,Display,UK,Android,9636,534,575,529,1430,0.3078747434807183,1987.3564772927782,575,348,166,98,80,80,4972.611512119011,1056.3579347171374,4.707316856052713,0,
2025-02-27,C01,Campaign 1,Display,EU,Android,13902,274,285,278,851,0.40719096760797985,1830.5299793740246,285,195,103,64,42,42,4631.724455342841,93.92644469449799,49.31225141553939,0,
2025-02-27,C01,Campaign 1,Display,APAC,Android,8483,365,366,318,599,0.315515252219616,1984.6028145487326,366,214,135,80,61,61,1309.2080278689928,656.2456729725554,1.994996815657091,0,
2025-02-27,C01,Campaign 1,Display,US,Desktop,10144,744,811,751,1115,0.31846677779348115,1851.4600736529283,811,620,296,233,191,191,11111.619442627287,639.1758779729427,17.3842909683423,0,
2025-02-27,C01,Campaign 1,Display,UK,Desktop,10674,575,579,554,1292,0.2961689852512731,1688.2308392149064,579,312,151,89,62,62,5889.99366021543,357.35029386031175,16.48240888957497,0,
